image_ID;DAPI_ID;DAPI_volume;nFC1;nFC2;nFC3;MNN_D_FC1FC2;MNN_D_FC1FC3;MNN_D_FC2FC3;ID_FC1;ID_FC2;ID_FC3;xFC1;yFC1;zFC1;xFC2;yFC2;zFC2;xFC3;yFC3;zFC3
S4_Ivana-Field-03-Airyscan3DProcessed;14;264.684896;2;2;3;0.834625741904326;1.41596241064878;0.612976392611244;1;1;1;322.648406931246;1141.53269983231;38.5136948015651;326.168191721133;1146.60697167756;32.8191721132898;323.816568047337;1146.21449704142;28.4940828402367
S4_Ivana-Field-03-Airyscan3DProcessed;14;264.684896;2;2;3;0.675138722374459;1.11680502557405;1.60556234568314;2;2;2;352.89818468824;1166.05840568272;44.4048934490923;352.629813664596;1163.1149068323;49.1527950310559;362.425476034143;1148.40840446487;38.8555482600131
S4_Ivana-Field-03-Airyscan3DProcessed;15;194.490912;1;1;1;5.44407962975589;3.86533441274866;1.89875404440355;1;1;1;2816.3465679677;2333.60699865411;36.2415881561238;2895.52650176678;2223.32862190813;38.9964664310954;2887.12886969042;2269.67746580274;40.6760259179266
S4_Ivana-Field-03-Airyscan3DProcessed;16;50.122464;1;1;1;0.339077107453181;0.660578295860499;0.430656611178651;1;1;1;2860.78204370939;18.4057885410514;41.761961015948;2860.91389207807;25.7227324913892;40.5396096440873;2859.74614594039;25.2959917780062;37.4840698869476
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.89710485236596;0.695082988687005;0.40431285182372;1;2;2;1522.17852522639;2443.71502494918;27.1077434854925;1499.84466019417;2442.90013869625;26.5707350901526;1527.68476621418;2436.20286576169;22.9162895927602
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.567422371123634;0.900197350054864;1.25444704864533;2;1;1;1953.95445544554;2583.87079207921;26.2742574257426;1942.9051080926;2580.59709202219;23.9108475224794;1941.75780274657;2577.8879525593;21.1479400749064
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.449778697675427;0.419933735525299;0.363414610924427;4;6;7;1772.88172992056;2363.8852603707;30.8676081200353;1783.63652173913;2362.51043478261;31.7191304347826;1781.04485776805;2369.16739606127;29.7363238512035
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.589573304627552;0.450473928194685;0.654921977298049;5;4;3;2178.51433296582;2692.63726571114;31.9597574421169;2166.14239742558;2699.02976669348;30.5800482703138;2176.89521723257;2687.84665936473;29.0847024461482
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.563399097710726;0.507743632358092;0.398382729477386;7;3;5;2268.48966942149;2761.95144628099;32.1911157024793;2271.25134611243;2775.14968770192;31.0282145164764;2270.63257065949;2768.75841184388;29.1917900403769
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.159575414899678;0.657276373456337;0.697074316422016;8;7;8;2432.36906756002;2700.31044109436;34.4433277498604;2428.97046759639;2699.36341263331;34.9753896636587;2435.24302246426;2685.70319945541;32.4560925799864
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;1.05301329443594;1.28884298866374;0.357386192734456;11;9;10;1399.71946169772;2603.38716356108;48.0786749482402;1410.67291967292;2627.20442520443;48.7657527657528;1419.45099818512;2628.78947368421;48.6197822141561
S4_Ivana-Field-04-Airyscan3DProcessed;1;2503.32768;12;10;11;0.190460249125259;0.322931133123572;0.149814561267808;12;10;11;1945.88457446809;2768.77021276596;51.4281914893617;1944.11307300509;2771.26451612903;50.3857385398981;1944.72015466409;2774.28129531174;49.7757370710488
S4_Ivana-Field-04-Airyscan3DProcessed;4;849.326464;5;4;3;5.16261255741156;4.8244115334778;0.42064131082045;1;1;1;696.749565217391;2211.92782608696;30.9817391304348;630.747368421053;2104.56390977444;23.0300751879699;638.065553494125;2111.29746444032;22.0531849103278
S4_Ivana-Field-04-Airyscan3DProcessed;4;849.326464;5;4;3;0.683320625997882;0.549342331593452;0.434317711433219;2;2;2;849.356192012908;2199.27067365873;40.0552642194433;834.336204336204;2199.38847638848;37.7303237303237;843.241271495571;2193.91036998437;36.8931735278791
