"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"loop77"	364.457907965559	0.398416136995374	0.159133059800988	2.50366666419683	0.0122913775027187	0.0416015853938173
"loop21"	520.834635354094	-0.395615548681491	0.158875475461732	-2.49009828314743	0.0127707774430854	0.0416232746293155
"loop7"	271.8364354844	-0.457372870216376	0.193487697684334	-2.3638343713333	0.018086896730607	0.0568445325819078
"loop18"	491.008137159062	0.307558625958077	0.150694463873786	2.04094177086473	0.0412566152503208	0.125192487656146
"loop84"	287.883956498755	-0.413958104358946	0.217926607706129	-1.89952988630541	0.0574948409770892	0.168651533532795
"loop2"	404.732312333294	-0.27763552369538	0.158322823368223	-1.75360392007198	0.0794983988625385	0.225672874190432
"loop8"	276.495896677717	-0.316004025342803	0.190270250076902	-1.66081678672879	0.0967502486744203	0.266063183854656
"loop61"	138.442651293786	-0.409823532467814	0.250631472197925	-1.63516388773464	0.102014696186702	0.272039189831206
"loop69"	39.9652093789568	-0.784433868941446	0.487926137999985	-1.60768978714043	0.107903136432664	0.279278706061013
"loop63"	116.494924269204	-0.42183869575133	0.268925493990399	-1.56860805382174	0.116739294667729	0.293515940878862
"loop1"	582.169040589598	0.218485573194329	0.141123568371436	1.5481862860729	0.121577452234355	0.294963382324206
"loop12"	463.299817720195	0.25086254633371	0.163096610231541	1.53812238021116	0.124018694840859	0.294963382324206
"loop53"	178.636274620189	-0.291039217231916	0.194887691805764	-1.49336889638973	0.135340650073068	0.313420452800788
"loop28"	143.170641348357	-0.327044245748818	0.231917652652483	-1.41017400792202	0.158488308671063	0.34017002836716
"loop32"	283.110152063725	-0.268234835753281	0.189708902360267	-1.41392856326736	0.157382878365383	0.34017002836716
"loop87"	527.869241195827	-0.207946319182192	0.145807793018744	-1.4261673870577	0.153820031014988	0.34017002836716
"loop46"	113.146681327582	0.362666723752915	0.261097069086633	1.38901108703208	0.164829378686928	0.340457455673876
