"image_ID";"DAPI_ID";"DAPI_volume";"nFC1";"nFC2";"nFC3";"MNN_D_FC1FC2";"MNN_D_FC1FC3";"MNN_D_FC2FC3";"ID_FC1";"ID_FC2";"ID_FC3";"xFC1";"yFC1";"zFC1";"xFC2";"yFC2";"zFC2";"xFC3";"yFC3";"zFC3"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";1;"492.896096";3;3;2;"0.120170757589215";"0.24081218165109";"0.156381061119714";2;2;2;"597.263071895425";"1060.83594771242";"30.2954248366013";"597.721383647799";"1058.55911949686";"29.7509433962264";"598.613466334165";"1059.25080156751";"28.6815105094407"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";2;"339.155712";2;2;2;"0.698799718648394";"0.753352232819053";"0.659521552880032";1;1;1;"647.879095163807";"266.09984399376";"18.5585023400936";"636.868888888889";"272.307222222222";"15.1127777777778";"652.186170212766";"270.34219858156";"13.4621749408983"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";2;"339.155712";2;2;2;"0.318727004746839";"0.623107972348996";"0.492511684069347";2;2;2;"625.010817307692";"186.085336538462";"35.9909855769231";"624.56974248927";"182.343347639485";"33.9849785407725";"631.112645348837";"190.375";"32.0835755813954"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";3;"418.601568";1;2;3;"0.503600510495639";"1.39720998645707";"1.39619569416683";1;2;2;"569.655283802492";"2290.98800184587";"14.3567143516382";"562.683760683761";"2285.13995726496";"11.8707264957265";"587.128378378378";"2260.88935810811";"13.5050675675676"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";5;"81.368672";0;0;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";6;"88.86976";0;1;1;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";7;"665.023296";2;3;3;"0.719876295307062";"0.398299798270708";"0.522964721276745";1;1;1;"1190.10430596416";"2099.79566729072";"5.98609253811179";"1202.50444186945";"2089.31479335651";"3.76786404016995";"1193.4734001542";"2098.64302235929";"3.32922127987664"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";8;"88.83392";0;0;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";9;"1208.075904";5;3;4;"0.363014564161183";"0.225744418630892";"0.187891047401567";1;2;2;"1457.93715731759";"1677.60480809785";"4.8059890341628";"1466.90234059726";"1679.00564971751";"4.85149313962873";"1462.81773093614";"1679.4996900186";"4.20396776193428"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";10;"878.942624";4;2;4;"0.221947474284857";"0.437070908945593";"0.419232287124569";3;1;2;"1494.48327759197";"755.658862876254";"17.1714046822742";"1495.25451208321";"750.166717650658";"17.1223615784644";"1495.893996755";"752.508923742564";"14.2093023255814"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";10;"878.942624";4;2;4;"0.992420528193942";"0.432267069971926";"0.794008895750426";4;2;3;"1618.15861763403";"570.403633141338";"22.2813469206912";"1618.1374301676";"595.198882681564";"22.5298882681564";"1622.4245049505";"577.47400990099";"20.289603960396"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";11;"610.269408";3;2;3;"0.52518978006525";"0.277690442415726";"0.540671400543551";1;1;1;"1319.49790794979";"2655.29288702929";"19.3054393305439";"1315.66141732283";"2657.87825560266";"15.7946698970321";"1324.32562125107";"2651.99443016281";"18.2360754070266"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";11;"610.269408";3;2;3;"0.490510595406233";"0.540194200613568";"0.600737677848696";3;2;3;"1261.4387755102";"2777.21978021978";"33.3265306122449";"1254.6236529428";"2787.2462006079";"32.7996684166897";"1260.18132975151";"2779.26695768972";"29.5295500335796"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";12;"421.34512";2;2;0;"NaN";"NaN";"NaN";NA;NA;NA;"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN"
"NPC_wt_rep1_Probes_Zfp_10kb_Airyscan_4y_02";13;"626.470208";2;2;4;"0.258671690133088";"0.535406741529415";"0.504544237784255";2;2;3;"1814.09479305741";"291.371495327103";"28.5230307076101";"1810.68160676533";"285.933192389006";"28.3027484143763";"1808.99314061734";"290.635472807447";"24.9936305732484"
